id,title,sector_clean,country_clean,report_type_clean,assurance_clean,text_chars,pdf_pages,pdf_source,kw_wellby,kw_qaly,kw_hact,kw_unit_cost,kw_cabinet_office,kw_wtp,kw_replacement_cost,kw_wage_rate,kw_nhs_costs,kw_gov_statistics,kw_literature,kw_bespoke,kw_svuk_resources,kw_global_value_exchange,kw_four_people,kw_local_multiplier,kw_employment_proxy,kw_health_proxy,kw_education_proxy,kw_housing_proxy,n_methods_detected,primary_proxy_method,proxy_sources_named,n_proxies_estimated,monetization_approach,has_sensitivity_on_proxies,monetization_notes,extraction_status
335,Reports Database:Uttar Pradesh Drought Cost-Benefit Analysis,agriculture_food,Nepal,Evaluative,0,6229,40,fullpdf,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,market_rate,"[""national statistics"", ""government fixed prices for crops""]",2.0,full,False,"The report monetizes crop production values by estimating market prices for rice and wheat yields, using government-fixed prices to calculate potential income losses due to drought. It incorporates statistical models to assess the relationship between rainfall and crop yields.",ok
336,Reports Database:Impact Assessment. A report on the Woodcraft Folk in Sctoland.,youth,UK,Evaluative,0,15000,43,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,"[""Scottish Health Survey"", ""Growing Up in Scotland"", ""Curriculum for Excellence""]",5.0,partial,False,"The report uses a combination of proxies from government statistics and literature to estimate the social value of activities, including health benefits from physical activity and educational outcomes from participation in structured play.",ok
337,Reports Database:Managing uncertainty: An economic evaluation of community-based,environment,Australia,Evaluative,0,15000,54,fullpdf,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1.0,mixed,"[""Miller, TR (2000), \u2018Variations between Countries in Values of Statistical Life\u2019, Journal of Transport Economics and Policy"", ""Psacharopoulos, G, Patrinos, HA (2002), \u2018Returns to Investment in Education : A Further Update\u2019, World Bank Policy Research, Working Paper No. 2881"", ""World Bank (2009), Impacts des Programmes de Gestion Durable des Terres sur la Pauvret\u00e9 au Niger, Unit\u00e9 Environnement et Gestion des Ressources Naturelles, D\u00e9partement du D\u00e9veloppement Durable, R\u00e9gion Afrique.""]",8.0,partial,True,"The report employs a mixed approach to monetization, utilizing market values for agricultural and livestock revenues, QALYs for health outcomes, and willingness-to-accept for women's participation. It cites various sources for its proxies, including academic literature and empirical data, and discus",ok
338,Reports Database:Forgotten Families: The impact of isolation on families with di,disability,UK,Evaluative,0,15000,18,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,mixed,"[""Centre for Social Justice (2007)"", ""The Relationships Foundation\u2019s annual index of the cost of family failure (2011)"", ""Ordinary Lives - disabled children and their families, Langerman, C & Worrall, E. (2005)""]",5.0,partial,False,"The report uses a combination of literature and government statistics to estimate the financial impact of isolation on families with disabled children, including costs associated with mental health issues and family breakdown. Specific figures are drawn from various studies and reports.",ok
339,Reports Database:Greasy Palms: the social and ecological impacts of large-scale ,environment,UK,Evaluative,0,7225,54,fullpdf,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,replacement_cost,[],,partial,False,"The report discusses the opportunity costs of oil palm cultivation compared to alternative land uses, suggesting a replacement cost approach. However, specific financial proxies or sources for monetization are not detailed.",ok
340,Reports Database:Girls’ Friendly Society Annual Review 2013,youth,UK,Evaluative,0,15000,10,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,[],,partial,False,"The report uses a combination of methods to estimate social value, including unit costs and potentially bespoke proxies, but does not specify the exact sources or values used for monetization.",ok
341,Reports Database:The Health Impacts of Cold Homes and Fuel Poverty,environment,UK,Evaluative,0,15000,23,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,"[""Marmot Review"", ""NATCEN study"", ""Shelter study"", ""Families & Children Survey"", ""Warm Front health impact evaluation""]",5.0,partial,False,"The report uses a mixed approach to monetization, drawing on various studies and evaluations to estimate the health impacts of cold homes and fuel poverty. It references specific studies and surveys to derive financial proxies related to health outcomes, but does not provide detailed sensitivity ana",ok
342,Reports Database:Social Investment Scotland: Our Social Impact,social_inclusion,UK,Evaluative,0,5147,24,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,"[""FMR Research""]",,partial,False,"The report utilizes a mixed approach to monetization, incorporating insights from FMR Research and various indicators developed through workshops and interviews with SIS customers. However, it does not provide specific financial proxies or detailed monetization methods.",ok
343,Reports Database:National Evaluation of Flying Start: Impact Report,education,UK,Evaluative,0,15000,96,fullpdf,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,unit_cost,"[""Welsh Government statistics""]",,partial,False,"The report utilizes unit costs derived from Welsh Government statistics to estimate the financial value of services provided under the Flying Start programme, focusing on childcare and health visiting services.",ok
344,Reports Database:Estimating the costs of child poverty in 2013,employment,UK,Evaluative,0,9268,4,fullpdf,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2.0,unit_cost,"[""Joseph Rowntree Foundation"", ""Institute of Fiscal Studies"", ""DWP 2012, Households Below Average Income"", ""ONS Labour Market Statistics"", ""HM Treasury Spending Review 2010""]",5.0,full,False,The report uses unit costs derived from government spending patterns and estimates of lost earnings to calculate the financial cost of child poverty. It references various studies and government statistics to support its calculations.,ok
345,Reports Database:Estimating the costs of child poverty,education,Unknown,Evaluative,0,15000,12,fullpdf,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,unit_cost,"[""Griggs and Walker, 2008"", ""Hirsch and Spencer, 2008""]",5.0,partial,False,"The report estimates the costs associated with child poverty using unit costs derived from public spending data and research evidence. It highlights the financial implications of child poverty on social services and the economy, but does not provide a comprehensive monetization of all outcomes.",ok
346,Reports Database:Social valuation of resident support services Newlon Fusion,community,UK,Evaluative,0,14573,15,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,mixed,[],,partial,False,"The report applies a financial valuation to various outcomes identified through stakeholder engagement and surveys, but does not specify distinct financial proxies or sources for these valuations.",ok
348,Reports Database:Student contributions to the UK economy,education,UK,Evaluative,0,15000,28,fullpdf,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1.0,unit_cost,"[""NUS (2013), Accommodation costs survey 2012-2013"", ""OECD, Education at a glance 2013"", ""ONS datasets""]",10.0,full,False,"The report uses unit costs for various student expenditures, including housing and tuition fees, and applies economic multipliers to estimate the total economic output and employment supported by student spending.",ok
349,Reports Database:Building Bridges: An Evaluation and Social Return on Investment,justice,Ireland,Evaluative,0,15000,126,fullpdf,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.0,qaly,"[""Shiroiwa, T. et al. (2010)"", ""The Sainsbury Centre for Mental Health (2003)"", ""Nugent et. al (2003)"", ""The Probation Service (2013)""]",2.0,partial,True,"The report uses QALY to value reductions in anxiety associated with criminal behavior, assigning a value of €3,385 based on a QALY of 0.098. Additionally, it estimates the value of reduced substance misuse based on the average cost of state-funded substance misuse programs, averaging €1,650.",ok
