id,slug,title,url,sector_clean,sector_confidence,country_clean,country_confidence,year_clean,year_method,year_confidence,report_type_clean,type_note,type_confidence,assurance_clean,is_assured_raw,sroi_ratio_value,ratio_confidence,total_investment_raw,stakeholder_mentions,has_pdf,has_text,text_length,p1_involve_stakeholders,p2_understand_changes,p3_value_what_matters,p4_only_material,p5_do_not_overclaim,p6_be_transparent,p7_verify_result,p8_be_responsive,quality_total,quality_pct,n_quality_flags,p1_involve_stakeholders_llm,p2_understand_changes_llm,p3_value_what_matters_llm,p4_only_material_llm,p5_do_not_overclaim_llm,p6_be_transparent_llm,p7_verify_result_llm,p8_be_responsive_llm,quality_total_llm,quality_pct_llm,quality_total_kw,quality_pct_kw,p1_involve_stakeholders_agent_c,p2_understand_changes_agent_c,p3_value_what_matters_agent_c,p4_only_material_agent_c,p5_do_not_overclaim_agent_c,p6_be_transparent_agent_c,p7_verify_result_agent_c,p8_be_responsive_agent_c,quality_total_agent_c,quality_pct_agent_c,sroi_ratio_llm,investment_amount_llm,currency_llm,total_social_value_llm,n_beneficiaries_llm,n_outcomes_llm,n_stakeholder_groups_llm,deadweight_pct_llm,attribution_pct_llm,drop_off_pct_llm,displacement_pct_llm,discount_rate_pct_llm,has_sensitivity_analysis_llm,has_proxy_sources_llm,has_materiality_assessment_llm,extraction_notes_llm,sroi_ratio_lpdf,investment_amount_lpdf,currency_lpdf,total_social_value_lpdf,n_beneficiaries_lpdf,n_outcomes_lpdf,n_stakeholder_groups_lpdf,deadweight_pct_lpdf,attribution_pct_lpdf,drop_off_pct_lpdf,displacement_pct_lpdf,discount_rate_pct_lpdf,has_sensitivity_analysis_lpdf,has_proxy_sources_lpdf,has_materiality_assessment_lpdf,extraction_notes_lpdf
318,pricing-the-priceless-cost-benefit-analysis-of-environmental-protection,Reports Database:Pricing the Priceless: Cost-Benefit Analysis of Environmental Protection,https://socialvalueuk.org/reports/pricing-the-priceless-cost-benefit-analysis-of-environmental-protection/,education,HIGH,USA,MEDIUM,2002.0,modal_3000chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,5.0,31.2,1,0,0,0,0,0,0,0,0,0,0.0,5.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,,,,,,,,,7.0,,,3.0,False,False,False,"The attribution percentage was set to 7.0 as per Agent B's extraction. There is no explicit mention of attribution percentage in the provided text, but Agent B's extraction is accepted due to lack of contradicting information. Other fields remain null due to insufficient data in the text."
319,the-cost-benefit-analysis-of-the-preschool-curriculum-comparison-study,Reports Database:The Cost-Benefit Analysis of the Preschool Curriculum Comparison Study,https://socialvalueuk.org/reports/the-cost-benefit-analysis-of-the-preschool-curriculum-comparison-study/,education,HIGH,USA,MEDIUM,2010.0,modal_800chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,12.5,0,0,0,0,0,0,0,0,0,0,0.0,2.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,,17759.0,USD,,,,,,,,,,True,False,False,A and B agree — no reconciliation needed.
320,partnerships-for-change-a-cost-benefit-analysis-of-self-help-groups-in-ethiopia,Reports Database:Partnerships for change: a cost benefit analysis of Self Help Groups in Ethiopia,https://socialvalueuk.org/reports/partnerships-for-change-a-cost-benefit-analysis-of-self-help-groups-in-ethiopia/,agriculture_food,LOW,UK,MEDIUM,2013.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,31.2,2,0,0,0,0,0,0,0,0,0,0.0,5.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,,50.0,GBP,,1000000.0,,,,20.0,,,3.0,True,False,False,"The attribution percentage was set to 20.0% based on Agent B's extraction, as there was no conflicting information in the provided text to suggest otherwise. Other fields remain null due to lack of specific data in the text."
321,evaluating-costs-and-benefits-of-flood-reduction-under-changing-climatic-conditions-a-pakistan-case-study,Reports Database:Evaluating Costs and Benefits of Flood Reduction under Changing Climatic Conditions,https://socialvalueuk.org/reports/evaluating-costs-and-benefits-of-flood-reduction-under-changing-climatic-conditions-a-pakistan-case-study/,environment,LOW,Nepal,MEDIUM,2008.0,modal_800chars,MEDIUM,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,18.8,2,0,1,0,0,0,0,0,0,1,6.25,3.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7730000000.0,PKR,1000000000.0,,,,,,,,,False,False,False,"The investment amount and currency were confirmed from the report excerpt, which mentions damage estimated at PKR 7.73 billion. The total social value was also extracted by Agent B, but the report excerpt does not provide explicit confirmation for this value. Therefore, there is some uncertainty regarding the total social value.",1.88,15.321,PKR,28.8,,,,,0.0,,,12.0,False,False,False,"The SROI ratio, investment amount, currency, total social value, and attribution percentage were extracted from Agent B's data, as they are supported by the text. Agent A did not provide these values. The discount rate percentage is consistent between both agents and is confirmed by the text. Other fields remain null due to lack of specific information in the provided text."
322,fiji-technical-report-an-economic-analysis-of-flood-warning-in-navua-fiji,"Reports Database:Fiji Technical Report – An economic analysis of flood warning in Navua, Fiji",https://socialvalueuk.org/reports/fiji-technical-report-an-economic-analysis-of-flood-warning-in-navua-fiji/,other,LOW,Fiji,LOW,2008.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,costs of 2004,1,1,1,5000,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,7.0,43.8,3,0,0,0,0,0,0,0,0,0,0.0,7.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,True,False,False,Agents A and B agree — no reconciliation needed.,5.0,,FJD,,,,,,10.0,,,10.0,True,False,False,"The SROI ratio and attribution percentage were confirmed from the text, indicating a range of economic returns. Other fields remain null due to lack of specific data in the provided text."
323,samoa-technical-report-economic-analysis-of-flood-risk-reduction-measures-for-the-lower-vaisigano-catchment-area,Reports Database:Samoa Technical Report – Economic Analysis of Flood Risk Reduction Measures for the,https://socialvalueuk.org/reports/samoa-technical-report-economic-analysis-of-flood-risk-reduction-measures-for-the-lower-vaisigano-catchment-area/,education,MEDIUM,Samoa,LOW,2008.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,,1,1,1,5000,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,25.0,2,1,0,0,0,0,0,0,0,1,6.25,4.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.5,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,1.92,1.0,WST,1.92,,,,,0.0,,,3.5,False,False,False,"Agent B's extraction is supported by the text, which mentions a benefit-cost ratio of 1.92 for the improved forecasting system. Agent A did not provide any data, so Agent B's extraction is used for sroi_ratio, investment_amount, total_social_value, attribution_pct, and discount_rate_pct. No information was found in the text to support or refute the other fields, which remain null."
324,a-social-cost-benefit-analysis-of-the-rural-social-scheme,Reports Database:A Social Cost-Benefit Analysis of the Rural Social Scheme,https://socialvalueuk.org/reports/a-social-cost-benefit-analysis-of-the-rural-social-scheme/,arts_culture,MEDIUM,Ireland,LOW,,scraped_date_fallback,NONE,Evaluative,assumed_evaluative,LOW,0,0,,,"COSTS 
10",0,1,1,5000,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,37.5,2,1,1,0,0,0,0,0,0,2,12.5,6.0,37.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.5,2.89,,EUR,,2600.0,,,,,,,,False,False,False,"The total_social_value was set to null as there is no explicit mention of a total social value figure in the report excerpt provided. The value 2.89 appears to be the SROI ratio, not the total social value.",1.5,85732.0,EUR,128598.0,80.0,,,20.0,15.0,,,3.5,False,False,False,"Agent B provided specific numerical values for sroi_ratio, investment_amount, total_social_value, deadweight_pct, attribution_pct, and discount_rate_pct, which were not contradicted by the text. Agent A did not provide these values, leading to the adoption of Agent B's data. The text did not provide additional information to resolve uncertainties regarding n_outcomes, n_stakeholder_groups, drop_off_pct, and displacement_pct."
325,evaluating-costs-and-benefits-of-flood-reduction-under-changing-climatic-conditions-case-of-the-rohini-river-basin-india,Reports Database:Evaluating Costs and Benefits of Flood Reduction under Changing Climatic Conditions,https://socialvalueuk.org/reports/evaluating-costs-and-benefits-of-flood-reduction-under-changing-climatic-conditions-case-of-the-rohini-river-basin-india/,environment,MEDIUM,Nepal,MEDIUM,2008.0,modal_800chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,,,,5,1,1,5000,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,31.2,1,0,1,0,0,0,0,0,0,1,6.25,5.0,31.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.25,1.0,,,,,,,,,,,50.0,False,False,False,"The SROI ratio and discount rate percentage were extracted by Agent B, and are supported by the report's content indicating a benefit/cost ratio of about 1 and a high discount rate. No additional information was available to confirm other financial metrics.",1.0,,,,,,,,0.0,,,10.0,True,False,False,The SROI ratio is set to 1.0 based on the text indicating a benefit/cost ratio of about 1 for past investments. Attribution percentage is set to 0.0 as there is no specific attribution mentioned in the text. Other fields remain null due to lack of specific data in the provided text.
326,costs-and-benefits-of-early-warning-systems,Reports Database:Costs and benefits of early warning systems,https://socialvalueuk.org/reports/costs-and-benefits-of-early-warning-systems/,other,LOW,UK,LOW,,scraped_date_fallback,NONE,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,,,,,,,,,,,,,False,False,False,A and B agree — no reconciliation needed.
327,recycling-cost-benefit-analysis,Reports Database:Recycling: Cost Benefit Analysis,https://socialvalueuk.org/reports/recycling-cost-benefit-analysis/,environment,LOW,New Zealand,HIGH,2007.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,"Costs 

6.4",0,1,1,5000,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,37.5,3,0,1,0,1,0,1,0,0,3,18.75,6.0,37.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.25,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,1.5,,,,,,,10.0,20.0,,,10.0,True,False,False,"The SROI ratio, deadweight percentage, and attribution percentage were confirmed from Agent B's extraction. Agent A did not provide these values, leading to initial uncertainty. The discount rate is consistently reported as 10% by both agents and the text. Other financial and beneficiary details remain unspecified in the text, leading to null values."
328,assessing-the-costs-and-benefits-of-adaptation-options-an-overview-of-approaches,Reports Database:Assessing the Costs and Benefits of Adaptation Options: An Overview of Approaches,https://socialvalueuk.org/reports/assessing-the-costs-and-benefits-of-adaptation-options-an-overview-of-approaches/,environment,LOW,Australia,LOW,2009.0,modal_3000chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,,,,1,1,1,5000,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,6.0,37.5,1,0,1,0,0,0,0,0,0,1,6.25,6.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.25,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,,,,,,,,,22.2,,,3.5,True,False,False,"The attribution percentage and discount rate percentage were extracted from Agent B's data, as Agent A did not provide values for these fields. The text supports the presence of a discount rate, but does not specify a percentage, leaving some uncertainty. No specific values for other financial metrics were found in the text."
329,standing-council-on-environment-and-water-cost-benefit-analysis-report,Reports Database:Standing Council on Environment and Water: Cost benefit analysis report,https://socialvalueuk.org/reports/standing-council-on-environment-and-water-cost-benefit-analysis-report/,arts_culture,MEDIUM,Australia,MEDIUM,2011.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,,3,1,1,5000,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,8.0,50.0,3,0,0,0,0,0,0,0,0,0,0.0,8.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,12.5,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,,,,,,,,,,,,7.0,True,False,False,A and B agree — no reconciliation needed.
330,stakeholder-focused-cost-benefit-analysis-in-the-water-sector,Reports Database:Stakeholder-focused cost-benefit analysis in the water sector,https://socialvalueuk.org/reports/stakeholder-focused-cost-benefit-analysis-in-the-water-sector/,environment,LOW,Bangladesh,MEDIUM,2013.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,"costs  

35",43,1,1,5000,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,7.0,43.8,2,0,0,0,0,0,1,0,0,1,6.25,7.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.25,,,,,,,,,,,,,True,False,False,Agents A and B agree — no reconciliation needed.,,4350000000.0,USD,,,,4.0,,,,,6.0,True,False,False,A and B agree — no reconciliation needed.
331,assessing-the-social-costs-and-benefits-of-regulating-carbon-emissions,Reports Database:Assessing the Social Costs and Benefits of Regulating Carbon Emissions,https://socialvalueuk.org/reports/assessing-the-social-costs-and-benefits-of-regulating-carbon-emissions/,environment,MEDIUM,USA,MEDIUM,2015.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,25.0,1,0,0,0,0,0,0,0,0,0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,,,,,,,,,100.0,,,3.5,False,False,False,"The attribution percentage and discount rate percentage were extracted from Agent B's data as Agent A provided null values. The text does not provide explicit confirmation of these values, so they are based on Agent B's extraction. Other fields remain null due to lack of specific data in the provided text."
332,a-social-cost-benefit-analysis-of-an-electric-vehicle,Reports Database:A Social Cost-Benefit Analysis of an Electric Vehicle,https://socialvalueuk.org/reports/a-social-cost-benefit-analysis-of-an-electric-vehicle/,housing,LOW,Ireland,LOW,2011.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,25.0,1,0,1,0,0,0,1,1,1,4,25.0,4.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,31.25,,,,,,,,,,,,15.0,False,False,False,"The discount rate was extracted as 15.0% by Agent B, which is consistent with the report's focus on discount rates. No explicit mention of other fields was found in the provided excerpt, leading to null values for those fields.",,,,,,,,,,,,3.0,True,False,False,A and B agree — no reconciliation needed.
333,a-social-cost-benefit-analysis-early-intervention-programs-to-assist-children-with-hearing-loss-develop-spoken-language,Reports Database:A social cost-benefit analysis: Early intervention programs to assist children with,https://socialvalueuk.org/reports/a-social-cost-benefit-analysis-early-intervention-programs-to-assist-children-with-hearing-loss-develop-spoken-language/,education,MEDIUM,Australia,HIGH,2011.0,modal_800chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,31.2,2,0,1,0,0,0,0,0,0,1,6.25,5.0,31.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.25,,11750000000.0,AUD,,,,,,,,,,False,False,False,"The investment amount and currency were extracted by Agent B and are supported by the report excerpt, which mentions a financial cost of $11.75 billion AUD. No additional information was found in the excerpt to resolve other fields.",5.0,,,203307.0,,,,9.6,,,,3.5,True,False,False,"The SROI ratio, deadweight percentage, and discount rate percentage were confirmed from Agent B's extraction. Other fields remain null due to lack of explicit information in the provided text."
334,the-economics-of-early-response-and-disaster-resilience-lessons-from-kenya-and-ethiopia,Reports Database:The Economics of Early Response and Disaster Resilience: Lessons from Kenya and Eth,https://socialvalueuk.org/reports/the-economics-of-early-response-and-disaster-resilience-lessons-from-kenya-and-ethiopia/,environment,LOW,UK,LOW,2012.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,37.5,4,0,0,0,0,0,0,0,0,0,0.0,6.0,37.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,12.5,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,2.9,,USD,,367000.0,,,,0.0,,,10.0,True,False,False,"The attribution percentage was set to 0.0 as per Agent B's extraction, which aligns with the absence of specific attribution data in the provided text. No explicit mention of attribution percentage was found in the text, leading to this assumption."
335,uttar-pradesh-drought-cost-benefit-analysis,Reports Database:Uttar Pradesh Drought Cost-Benefit Analysis,https://socialvalueuk.org/reports/uttar-pradesh-drought-cost-benefit-analysis/,agriculture_food,MEDIUM,Nepal,MEDIUM,2008.0,modal_800chars,MEDIUM,Evaluative,assumed_evaluative,LOW,0,0,,,"costs

1",0,1,1,5000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,18.8,2,0,1,0,0,0,0,0,0,1,6.25,3.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,,,,,7.0,,,,40.0,,,3.5,False,False,False,The attribution percentage and discount rate percentage were extracted from Agent B's data as they are supported by the text indicating a 40% probability of loss and the discussion of discount rates. Agent A did not provide values for these fields.
336,impact-assessment-a-report-on-the-woodcraft-folk-in-sctoland,Reports Database:Impact Assessment. A report on the Woodcraft Folk in Sctoland.,https://socialvalueuk.org/reports/impact-assessment-a-report-on-the-woodcraft-folk-in-sctoland/,youth,MEDIUM,UK,MEDIUM,,scraped_date_fallback,NONE,Evaluative,assumed_evaluative,LOW,0,0,,,,1,1,1,5000,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,31.2,0,0,1,0,0,0,0,0,0,1,6.25,5.0,31.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.25,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,,,,,,,,,,,,,False,False,False,A and B agree — no reconciliation needed.
337,managing-uncertainty-an-economic-evaluation-of-community-based-adaptation-in-dakoro-niger,Reports Database:Managing uncertainty: An economic evaluation of community-based adaptation in Dakor,https://socialvalueuk.org/reports/managing-uncertainty-an-economic-evaluation-of-community-based-adaptation-in-dakoro-niger/,environment,MEDIUM,Australia,MEDIUM,2014.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,8.0,50.0,2,0,1,0,0,0,1,0,0,2,12.5,8.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.5,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,4.45,184129.84,GBP,0.0,,,,27.0,53.0,,,12.0,True,False,False,"The attribution percentage was resolved to 53.0% based on the detailed breakdown of net outcome incidence per indicator on page 50, which explicitly states an attribution rate of 0.53 for economic and social benefits. This supports Agent A's extraction. No additional information was found to support Agent B's figure of 47.0%."
338,forgotten-families-the-impact-of-isolation-on-families-with-disabled-children-across-the-uk,Reports Database:Forgotten Families: The impact of isolation on families with disabled children acro,https://socialvalueuk.org/reports/forgotten-families-the-impact-of-isolation-on-families-with-disabled-children-across-the-uk/,disability,MEDIUM,UK,MEDIUM,2011.0,modal_800chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.5,1,1,1,0,0,0,1,0,0,3,18.75,2.0,12.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.75,,,,,1148.0,4.0,,,,,,,False,False,False,"The number of outcomes was determined to be 4 based on Agent B's extraction. No additional information was found in the report excerpt to confirm or refute this value, but it aligns with the structured findings presented in the report.",,,,,1148.0,,,56.0,21.0,,,3.5,False,False,False,"Deadweight, attribution, and discount rate percentages were extracted from Agent B as they were supported by the text. Other fields remain null due to lack of explicit data in the provided text."
